Date,FACBX,FAVCX,FGBBX,FGTNX,FPEMX
2008-08-21,,9.256952,5.84438,,
2008-08-22,,9.381789,5.835896,,
2008-08-25,,9.180134,5.852861,,
2008-08-26,,9.19934,5.852861,,
2008-08-27,,9.304966,5.861344,,
2008-08-28,,9.497021,5.861344,,
2008-08-29,,9.410597,5.862193,,
2008-09-02,,9.410597,5.879209,,
2008-09-03,,9.400993,5.887718,,
2008-09-04,,9.084107,5.904736,,
2008-09-05,,9.160927,5.887718,,
2008-09-08,,9.381789,5.93026,,
2008-09-09,,8.968876,5.938767,,
2008-09-10,,9.036094,5.921753,,
2008-09-11,,9.132121,5.921753,,
2008-09-12,,9.160927,5.896227,,
2008-09-15,,8.651987,5.921753,,
2008-09-16,,8.882451,5.879209,,
2008-09-17,,8.411921,5.879209,,
2008-09-18,,8.882451,5.853686,,
2008-09-19,,9.343377,5.811143,,
2008-09-22,,8.844041,5.802636,,
2008-09-23,,8.690398,5.78562,,
2008-09-24,,8.642385,5.78562,,
2008-09-25,,8.815233,5.760096,,
2008-09-26,,8.853642,5.751586,,
2008-09-29,,8.037417,5.77711,,
2008-09-30,,8.469537,5.708844,,
2008-10-01,,8.498345,5.717378,,
2008-10-02,,8.123841,5.708844,,
2008-10-03,,7.931788,5.70031,,
2008-10-06,,7.605299,5.717378,,
2008-10-07,,7.134769,5.683241,,
2008-10-08,,7.038743,5.632043,,
2008-10-09,,6.462583,5.580842,,
2008-10-10,,6.472186,5.49551,,
2008-10-13,,7.153974,5.49551,,
2008-10-14,,7.201987,5.486975,,
2008-10-15,,6.539404,5.469908,,
2008-10-16,,6.789074,5.486975,,
2008-10-17,,6.712252,5.461376,,
2008-10-20,,7.019537,5.512578,,
2008-10-21,,6.808279,5.521111,,
2008-10-22,,6.385762,5.529644,,
2008-10-23,,6.404967,5.521111,,
2008-10-24,,6.203311,5.469908,,
2008-10-27,,5.98245,5.435774,,
2008-10-28,,6.577815,5.401641,,
2008-10-29,,6.549007,5.393106,,
2008-10-30,,6.741061,5.384574,,
2008-10-31,,6.913908,5.39485,,
2008-11-03,,6.8851,5.41198,,
2008-11-04,,7.163577,5.471918,,
2008-11-05,,6.798676,5.489048,,
2008-11-06,,6.433776,5.480483,,
2008-11-07,,6.606623,5.463356,,
2008-11-10,,6.472186,5.454793,,
2008-11-11,,6.337748,5.454793,,
2008-11-12,,5.972847,5.463356,,
2008-11-13,,6.424173,5.420541,,
2008-11-14,,6.12649,5.429102,,
2008-11-17,,5.972847,5.41198,,
2008-11-18,,5.992054,5.403414,,
2008-11-19,,5.569537,5.377726,,
2008-11-20,,5.147021,5.317785,,
2008-11-21,,5.4351,5.309219,,
2008-11-24,,5.857616,5.283527,,
2008-11-25,,5.963245,5.326345,,
2008-11-26,,6.23212,5.317785,,
2008-11-28,,6.289736,5.345282,,
2008-12-01,,5.646358,5.353876,,
2008-12-02,,5.905629,5.345282,,
2008-12-03,,6.12649,5.345282,,
2008-12-04,,5.953642,5.371062,,
2008-12-05,,6.184106,5.336689,,
2008-12-08,,6.424173,5.328094,,
2008-12-09,,6.241723,5.345282,,
2008-12-10,,6.318544,5.353876,,
2008-12-11,,6.08808,5.362466,,
2008-12-12,,6.155299,5.371062,,
2008-12-15,,6.040068,5.371062,,
2008-12-16,,6.395364,5.41403,,
2008-12-17,,6.337748,5.448406,,
2008-12-18,,6.184106,5.457001,,
2008-12-19,,6.181209,5.457001,,
2008-12-22,,6.065311,5.448406,,
2008-12-23,,5.997704,5.43981,,
2008-12-24,,6.036338,5.448406,,
2008-12-26,,6.07497,5.457001,,
2008-12-29,,6.045995,5.474187,,
2008-12-30,,6.200525,5.465593,,
2008-12-31,,6.316423,5.500186,,
2009-01-02,,6.480611,5.474241,,
2009-01-05,,6.441978,5.48289,,
2009-01-06,,6.528902,5.52613,,
2009-01-07,,6.306765,5.534778,,
2009-01-08,,6.345397,5.552072,,
2009-01-09,,6.200525,5.569371,,
2009-01-12,,6.007362,5.578016,,
2009-01-13,,6.036338,5.586668,,
2009-01-14,,5.823858,5.578016,,
2009-01-15,,5.814199,5.569371,,
2009-01-16,,5.86249,5.569371,,
2009-01-20,,5.476165,5.560724,,
2009-01-21,,5.746593,5.52613,,
2009-01-22,,5.650011,5.517482,,
2009-01-23,,5.698303,5.508833,,
2009-01-26,,5.727276,5.517482,,
2009-01-27,,5.785225,5.534778,,
2009-01-28,,6.026679,5.52613,,
2009-01-29,,5.765909,5.508833,,
2009-01-30,,5.640354,5.527925,,
2009-02-02,,5.640354,5.545281,,
2009-02-03,,5.70796,5.527925,,
2009-02-04,,5.678986,5.527925,,
2009-02-05,,5.775567,5.527925,,
2009-02-06,,5.978388,5.527925,,
2009-02-09,,5.978388,5.536604,,
2009-02-10,,5.640354,5.571316,,
2009-02-11,,5.70796,5.579994,,
2009-02-12,,5.727276,5.579994,,
2009-02-13,,5.65967,5.553958,,
2009-02-17,,5.369926,5.571316,,
2009-02-18,,5.350609,5.553958,,
2009-02-19,,5.263686,5.527925,,
2009-02-20,,5.196079,5.527925,,
2009-02-23,,5.041549,5.527925,,
2009-02-24,,5.283002,5.51057,,
2009-02-25,,5.234712,5.484536,,
2009-02-26,,5.176763,5.484536,,
2009-02-27,,5.012574,5.494112,,
2009-03-02,,4.751804,5.502819,,
2009-03-03,,4.713172,5.494112,,
2009-03-04,,4.809754,5.485406,,
2009-03-05,,4.587615,5.494112,,
2009-03-06,,4.577958,5.4767,,
2009-03-09,,4.539325,5.459285,,
2009-03-10,,4.858045,5.441871,,
2009-03-11,,4.867702,5.450578,,
2009-03-12,,5.118814,5.459285,,
2009-03-13,,5.167105,5.459285,,
2009-03-16,,5.118814,5.450578,,
2009-03-17,,5.302318,5.441871,,
2009-03-18,,5.485823,5.511528,,
2009-03-19,,5.360268,5.511528,,
2009-03-20,,5.205736,5.494112,,
2009-03-23,,5.640354,5.502819,,
2009-03-24,,5.50514,5.511528,,
2009-03-25,,5.601721,5.511528,,
2009-03-26,,5.727276,5.537648,,
2009-03-27,,5.61138,5.537648,,
2009-03-30,,5.369926,5.537648,,
2009-03-31,,5.44719,5.565607,,
2009-04-01,,5.563088,5.574343,,
2009-04-02,,5.736935,5.565607,,
2009-04-03,,5.814199,5.539395,,
2009-04-06,,5.746593,5.548132,,
2009-04-07,,5.592062,5.548132,,
2009-04-08,,5.640354,5.565607,,
2009-04-09,,5.939756,5.55687,,
2009-04-13,,5.997704,5.574343,,
2009-04-14,,5.823858,5.591819,,
2009-04-15,,5.939756,5.600555,,
2009-04-16,,6.045995,5.600555,,
2009-04-17,,6.103944,5.591819,,
2009-04-20,,5.727276,5.609292,,
2009-04-21,,5.920439,5.600555,,
2009-04-22,,5.881807,5.600555,,
2009-04-23,,5.959071,5.61803,,
2009-04-24,,6.103944,5.61803,,
2009-04-27,,6.026679,5.635505,,
2009-04-28,,6.017021,5.635505,,
2009-04-29,,6.171551,5.635505,,
2009-04-30,,6.152234,5.670562,,
2009-05-01,,6.181209,5.661797,,
2009-05-04,,6.480611,5.670562,,
2009-05-05,,6.422664,5.688089,,
2009-05-06,,6.53856,5.705618,,
2009-05-07,,6.355055,5.696856,,
2009-05-08,,6.596509,5.714382,,
2009-05-11,,6.403346,5.723147,,
2009-05-12,,6.374372,5.740677,,
2009-05-13,,6.142577,5.749439,,
2009-05-14,,6.268132,5.740677,,
2009-05-15,,6.171551,5.740677,,
2009-05-18,,6.43232,5.740677,,
2009-05-19,,6.413004,5.749439,,
2009-05-20,,6.364714,5.793261,,
2009-05-21,,6.258474,5.775734,,
2009-05-22,,6.239157,5.758204,,
2009-05-26,,6.441978,5.740677,,
2009-05-27,,6.306765,5.705618,,
2009-05-28,,6.403346,5.714382,,
2009-05-29,,6.519243,5.802297,,
2009-06-01,,6.673774,5.76713,,
2009-06-02,,6.664115,5.802297,,
2009-06-03,,6.499928,5.81988,,
2009-06-04,,6.625483,5.793506,,
2009-06-05,,6.586851,5.758342,,
2009-06-08,,6.577193,5.740758,,
2009-06-09,,6.654458,5.758342,,
2009-06-10,,6.625483,5.749549,,
2009-06-11,,6.673774,5.775924,,
2009-06-12,,6.664115,5.793506,,
2009-06-15,,6.480611,5.811089,,
2009-06-16,,6.38403,5.81988,,
2009-06-17,,6.335739,5.82867,,
2009-06-18,,6.38403,5.793506,,
2009-06-19,,6.422664,5.811089,,
2009-06-22,,6.152234,5.81988,,
2009-06-23,,6.190867,5.82867,,
2009-06-24,,6.258474,5.81988,,
2009-06-25,,6.413004,5.855045,,
2009-06-26,,6.413004,5.855045,,
2009-06-29,,6.480611,5.855045,,
2009-06-30,,6.43232,5.870913,,
2009-07-01,,6.461295,5.870913,,
2009-07-02,,6.239157,5.888542,,
2009-07-06,,6.210183,5.888542,,
2009-07-07,,6.084628,5.897359,,
2009-07-08,,6.045995,5.923803,,
2009-07-09,,6.113602,5.906172,,
2009-07-10,,6.084628,5.941435,,
2009-07-13,,6.268132,5.93262,,
2009-07-14,,6.316423,5.923803,,
2009-07-15,,6.548219,5.897359,,
2009-07-16,,6.615825,5.914988,,
2009-07-17,,6.625483,5.914988,,
2009-07-20,,6.722064,5.93262,,
2009-07-21,,6.741381,5.959066,,
2009-07-22,,6.770355,5.950247,,
2009-07-23,,6.973176,5.923803,,
2009-07-24,,7.011809,5.93262,,
2009-07-27,,7.050441,5.93262,,
2009-07-28,,7.031126,5.941435,,
2009-07-29,,6.963518,5.950247,,
2009-07-30,,7.069758,5.96788,,
2009-07-31,,7.118049,6.018252,,
2009-08-03,,7.282237,6.000579,,
2009-08-04,,7.320869,6.000579,,
2009-08-05,,7.340185,5.99174,,
2009-08-06,,7.272579,6.009414,,
2009-08-07,,7.407793,5.99174,,
2009-08-10,,7.359502,6.018252,,
2009-08-11,,7.243604,6.02709,,
2009-08-12,,7.359502,6.02709,,
2009-08-13,,7.436767,6.053601,,
2009-08-14,,7.349844,6.053601,,
2009-08-17,,7.118049,6.071278,,
2009-08-18,,7.224288,6.053601,,
2009-08-19,,7.262921,6.062441,,
2009-08-20,,7.359502,6.071278,,
2009-08-21,,7.52369,6.044763,,
2009-08-24,,7.504374,6.071278,,
2009-08-25,,7.543007,6.080112,,
2009-08-26,,7.543007,6.080112,,
2009-08-27,,7.562323,6.080112,,
2009-08-28,,7.571981,6.088951,,
2009-08-31,,7.485058,6.114649,,
2009-09-01,,7.282237,6.123515,,
2009-09-02,,7.224288,6.141237,,
2009-09-03,,7.320869,6.132374,,
2009-09-04,,7.427109,6.123515,,
2009-09-08,,7.514032,6.123515,,
2009-09-09,,7.610613,6.123515,,
2009-09-10,,7.716853,6.150098,,
2009-09-11,,7.687879,6.15896,,
2009-09-14,,7.755486,6.150098,,
2009-09-15,,7.813436,6.150098,,
2009-09-16,,7.967964,6.15896,,
2009-09-17,,7.881041,6.176682,,
2009-09-18,,7.881041,6.15896,,
2009-09-21,,7.842408,6.15896,,
2009-09-22,,7.929331,6.176682,,
2009-09-23,,7.794118,6.194408,,
2009-09-24,,7.658905,6.194408,,
2009-09-25,,7.571981,6.203271,,
2009-09-28,,7.73617,6.21213,,
2009-09-29,,7.73617,6.21213,,
2009-09-30,,7.67822,6.227233,,
2009-10-01,,7.398134,6.244999,,
2009-10-02,,7.330527,6.236116,,
2009-10-05,,7.504374,6.244999,,
2009-10-06,,7.62993,6.244999,,
2009-10-07,,7.649247,6.27165,,
2009-10-08,,7.755486,6.253883,,
2009-10-09,,7.813436,6.227233,,
2009-10-12,,7.842408,6.227233,,
2009-10-13,,7.813436,6.244999,,
2009-10-14,,7.99694,6.236116,,
2009-10-15,,8.025913,6.227233,,
2009-10-16,,7.919674,6.236116,,
2009-10-19,,7.98728,6.244999,,
2009-10-20,,7.929331,6.262767,,
2009-10-21,,7.83275,6.253883,,
2009-10-22,,7.958305,6.253883,,
2009-10-23,,7.803777,6.236116,,
2009-10-26,,7.658905,6.227233,,
2009-10-27,,7.610613,6.253883,,
2009-10-28,,7.340185,6.262767,,
2009-10-29,,7.562323,6.244999,,
2009-10-30,,7.291895,6.286852,,
2009-11-02,,7.311211,6.286852,,
2009-11-03,,7.407793,6.269043,,
2009-11-04,,7.388476,6.269043,,
2009-11-05,,7.571981,6.269043,,
2009-11-06,,7.571981,6.277948,,
2009-11-09,,7.774802,6.286852,,
2009-11-10,,7.755486,6.286852,,
2009-11-11,,7.842408,6.286852,,
2009-11-12,,7.697537,6.304661,,
2009-11-13,,7.745828,6.304661,,
2009-11-16,,7.881041,6.331374,,
2009-11-17,,7.881041,6.331374,,
2009-11-18,,7.881041,6.32247,,
2009-11-19,,7.726511,6.331374,,
2009-11-20,,7.658905,6.331374,,
2009-11-23,,7.755486,6.331374,,
2009-11-24,,7.726511,6.340283,,
2009-11-25,,7.774802,6.349186,,
2009-11-27,,7.600956,6.358091,,
2009-11-30,,7.639588,6.371477,,
2009-12-01,,7.774802,6.362553,,
2009-12-02,,7.794118,6.353628,,
2009-12-03,,7.697537,6.344708,,
2009-12-04,,7.774802,6.326859,,
2009-12-07,,7.745828,6.335782,,
2009-12-08,,7.658905,6.353628,,
2009-12-09,,7.697537,6.344708,,
2009-12-10,,7.73617,6.335782,,
2009-12-11,,7.765143,6.335782,,
2009-12-14,,7.871384,6.335782,,
2009-12-15,,7.823092,6.326859,,
2009-12-16,,7.871384,6.326859,,
2009-12-17,,7.784461,6.344708,,
2009-12-18,,7.844355,6.335782,,
2009-12-21,,7.950622,6.309011,,
2009-12-22,,8.008584,6.300087,,
2009-12-23,,8.056887,6.300087,,
2009-12-24,,8.10519,6.28224,,
2009-12-28,,8.066546,6.273318,,
2009-12-29,,8.047227,6.28224,,
2009-12-30,,8.047227,6.291163,,
2009-12-31,,7.96028,6.307291,,
2010-01-04,,8.143832,6.316249,,
2010-01-05,,8.221116,6.352087,,
2010-01-06,,8.240438,6.343127,,
2010-01-07,,8.327383,6.352087,,
2010-01-08,,8.356363,6.352087,,
2010-01-11,,8.356363,6.361046,,
2010-01-12,,8.221116,6.378964,,
2010-01-13,,8.308062,6.370006,,
2010-01-14,,8.327383,6.378964,,
2010-01-15,,8.201796,6.396884,,
2010-01-19,,8.308062,6.387924,,
2010-01-20,,8.221116,6.396884,,
2010-01-21,,8.037565,6.405843,,
2010-01-22,,7.815373,6.405843,,
2010-01-25,,7.873337,6.396884,,
2010-01-26,,7.825035,6.396884,,
2010-01-27,,7.873337,6.387924,,
